Category_Code,Category_Description,Service_Code,Service_Code_Description,Service_Code_Unit_of_Measure,Container_Size,Is_Rental_Flag,Is_Service_Flag,Inscope_WP_Flag,Inscope_OC_Flag,Service_Lift_Type,Service_Waste_Stream,SK_Service,Activity_Name,Record_Volume,Source_System
600,MGB Co-Mingle,601142,Remove 1100LT Co-Mingle C,EA,0,0,0,0,0,Rear Lift,Co-Mingle,83551,C&I,0,VRP
240,Hook Lift,241532,Tip P/Tonne 15M Bin (HL),TON,0,0,1,0,0,RORO,General Waste,84028,C&I,0,VRP
992,Adjustments,999000,Transfer Father A/C,EA,0,0,0,0,0,N/A,N/A,54203,Sale of Other,0,VRP
600,MGB Co-Mingle,606643,Exchange 660LT Co-Mingle,EA,0,0,0,0,0,Rear Lift,Co-Mingle,90252,C&I,0,VRP
200,Roll On Roll Off,202000,Clear 20M Bin,M3,20,0,1,0,0,RORO,General Waste,69699,C&I,1,VRP
580,MGB Commercial Recycling,582443,Exchange 240LT Recyc Cart,EA,0,0,0,0,0,Rear Lift,Recycling,60962,C&I,0,VRP
180,Front Lift Recycling,184541,Deliver 4.5M Recycle Bin,EA,0,0,0,0,0,Front Lift,Recycling,87501,C&I,0,VRP
190,Front Lift Co-Mingle,193010,Rent 3.0M Co-Mingle Bin,EA,0,1,0,0,0,Front Lift,Co-Mingle,64774,C&I,0,VRP
500,MGB Rear Lift,500002,Waste In Bin On Removal,M3,1,0,1,0,0,Rear Lift,General Waste,90738,C&I,1,VRP
570,MGB Confidential,572410,Rent 240LT Conf Cart,EA,0,1,0,0,0,N/A,N/A,36039,C&I,0,VRP
280,Roll On Roll Off Recyclin,280069,Sorting Charge P/Tonne,TON,0,0,1,0,0,RORO,Recycling,68708,C&I,0,VRP
180,Front Lift Recycling,181541,Deliver 1.5M Recycle Bin,EA,0,0,0,0,0,Front Lift,Recycling,81736,C&I,0,VRP
100,Front Lift,103010,Rent 3.0M Bin,EA,0,1,0,0,0,Front Lift,General Waste,91770,C&I,0,VRP
992,Adjustments,999000,Transfer Father A/C,EA,0,0,0,0,0,N/A,N/A,88608,Sale of Other,0,VRP
300,Lift On,300832,Tip P/Tonne 8.0M Bin (LO),TON,0,0,1,0,0,N/A,N/A,58981,C&I,0,VRP
240,Hook Lift,240056,Transportation P/Hour,HR,0,0,1,0,0,RORO,General Waste,83844,C&I,0,VRP
550,MGB Hygienic,551300,Aerosol Freshener Service,EA,0,0,1,0,0,N/A,N/A,6602,C&I,0,VRP
130,Front Lift Organic,131541,Deliver 1.5M Organic Bin,EA,0,0,0,0,0,Front Lift,Organic,47418,C&I,0,VRP
500,MGB Rear Lift,501200,Clear 120LT Cart,M3,0.12,0,1,1,1,Rear Lift,General Waste,56345,C&I,1,VRP
500,MGB Rear Lift,501143,Exchange 1.1M Bin,EA,0,0,0,0,0,Rear Lift,General Waste,78584,C&I,0,VRP
100,Front Lift,100040,Repair Bin,EA,0,0,0,0,0,Front Lift,General Waste,78043,C&I,0,VRP
600,MGB Co-Mingle,601100,Clear 1100LT Co-Mingle Ca,M3,1.1,0,1,1,1,Rear Lift,Co-Mingle,54792,C&I,1,VRP
550,MGB Hygienic,550000,Service Sanitary Bin,M3,1,0,1,0,0,N/A,N/A,12554,C&I,1,VRP
500,MGB Rear Lift,500062,Charge Weekend Service,EA,0,0,0,0,0,Rear Lift,General Waste,92291,C&I,0,VRP
670,MGB Side Lift Recycling,670294,Rebate for Cardboard,TON,0,0,1,0,0,N/A,N/A,81644,Rebate,0,VRP
530,MGB Green Waste/Organics,536743,Exchange 660LT Organics,EA,0,0,0,0,0,Rear Lift,Organic,77160,C&I,0,VRP
600,MGB Co-Mingle,601141,Deliver 1100LT Co-Mingle,EA,0,0,0,0,0,Rear Lift,Co-Mingle,68794,C&I,0,VRP
200,Roll On Roll Off,201041,Deliver 10M Bin,EA,0,0,0,0,0,RORO,General Waste,56164,C&I,0,VRP
500,MGB Rear Lift,506642,Remove 660LT Cart,EA,0,0,0,0,0,Rear Lift,General Waste,61794,C&I,0,VRP
555,MGB Refresh Hygienic,557170,Cont Serv Manual SaniPod,EA,0,0,1,0,0,N/A,N/A,52655,C&I,0,VRP
180,Front Lift Recycling,184572,Clear 4.5M Rec Nil Charge,M3,4.5,0,1,0,0,Front Lift,Recycling,75099,C&I,1,VRP
350,Skips,352332,Tip P/Tonne 23M Skip Bin,TON,0,0,1,0,0,N/A,N/A,13960,C&I,0,VRP
500,MGB Rear Lift,501241,Deliver 120LT Cart,EA,0,0,0,0,0,Rear Lift,General Waste,64152,C&I,0,VRP
600,MGB Co-Mingle,601172,Clear 1100LT Co-Mingle Ni,M3,1.1,0,1,0,0,Rear Lift,Co-Mingle,52496,C&I,1,VRP
580,MGB Commercial Recycling,582472,Clear 240LT Rec Nil Chg,M3,0.24,0,1,0,0,Rear Lift,Recycling,36283,C&I,1,VRP
600,MGB Co-Mingle,606643,Exchange 660LT Co-Mingle,EA,0,0,0,0,0,Rear Lift,Co-Mingle,78735,C&I,0,VRP
300,Lift On,300942,Remove 9.0M Bin (LO),EA,0,0,0,0,0,N/A,N/A,84872,C&I,0,VRP
200,Roll On Roll Off,201200,Clear 12M Bin,M3,12,0,1,0,0,RORO,General Waste,85031,C&I,1,VRP
100,Front Lift,103011,Rent Monthly 3.0M Bin,EA,0,1,0,0,0,Front Lift,General Waste,22735,C&I,0,VRP
290,Roll On Roll Off Recyc Pa,293507,Clear Cust 35M Recyc Pack,M3,35,0,1,0,0,RORO,Recycling,68419,C&I,1,VRP
600,MGB Co-Mingle,601107,Clear Cust 1100LT Co-Ming,M3,1.1,0,1,1,1,Rear Lift,Co-Mingle,24714,C&I,1,VRP
180,Front Lift Recycling,183041,Deliver 3.0M Recycle Bin,EA,0,0,0,0,0,Front Lift,Recycling,89696,C&I,0,VRP
900,Miscellaneous,900074,Waste Plus(Excess Weight),EA,0,0,0,0,0,N/A,N/A,65153,Sale of Other,0,VRP
150,Front Lift Clean Up,153000,Clear 3.0M Clean Up Bin,M3,3,0,1,0,0,N/A,N/A,62688,C&I,1,VRP
290,Roll On Roll Off Recyc Pa,294007,Clear Cust 40M Recyc Pack,M3,40,0,1,0,0,RORO,Recycling,27596,C&I,1,VRP
500,MGB Rear Lift,502443,Exchange 240LT Cart,EA,0,0,0,0,0,Rear Lift,General Waste,88707,C&I,0,VRP
600,MGB Co-Mingle,602400,Clear 240LT Co-Mingle Car,M3,0.24,0,1,1,1,Rear Lift,Co-Mingle,77058,C&I,1,VRP
710,Septic,710050,Septic Service P/Hour,HR,0,0,1,0,0,N/A,N/A,18851,Liquid,0,VRP
750,Environmental Services,750052,Labour Hire P/Hour,HR,0,0,0,0,0,N/A,N/A,72898,Liquid,0,VRP
180,Front Lift Recycling,186000,Clear 6.0M Recycle Bin,M3,6,0,1,0,1,Front Lift,Recycling,31719,C&I,1,VRP
600,MGB Co-Mingle,606642,Remove 660LT Co-Mingle Ca,EA,0,0,0,0,0,Rear Lift,Co-Mingle,80579,C&I,0,VRP
580,MGB Commercial Recycling,582400,Clear 240LT Recycle Cart,M3,0.24,0,1,0,1,Rear Lift,Recycling,85444,C&I,1,VRP
100,Front Lift,100002,Waste In Bin On Removal,M3,1,0,1,0,0,Front Lift,General Waste,63158,C&I,1,VRP
300,Lift On,301141,Deliver 11M Bin (LO),EA,0,0,0,0,0,N/A,N/A,59393,C&I,0,VRP
100,Front Lift,103043,Exchange 3.0M Bin,EA,0,0,0,0,0,Front Lift,General Waste,57910,C&I,0,VRP
200,Roll On Roll Off,202000,Clear 20M Bin,M3,20,0,1,0,0,RORO,General Waste,78373,C&I,1,VRP
350,Skips,350441,Deliver 4.0M Skip Bin,EA,0,0,0,0,0,N/A,N/A,71185,C&I,0,VRP
500,MGB Rear Lift,501210,Rent 120LT Cart,EA,0,1,0,0,0,Rear Lift,General Waste,75488,C&I,0,VRP
500,MGB Rear Lift,502400,Clear 240LT Cart,M3,0.24,0,1,1,1,Rear Lift,General Waste,7224,C&I,1,VRP
100,Front Lift,104541,Deliver 4.5M Bin,EA,0,0,0,0,0,Front Lift,General Waste,82125,C&I,0,VRP
350,Skips,350600,Clear 6.0M Skip Bin,M3,6,0,1,0,0,N/A,N/A,5306,C&I,1,VRP
555,MGB Refresh Hygienic,557100,Service Manual Sanipod,EA,1,0,1,0,0,N/A,N/A,52863,C&I,1,VRP
580,MGB Commercial Recycling,581142,Remove 1100LT Recycle Car,EA,0,0,0,0,0,Rear Lift,Recycling,56091,C&I,0,VRP
260,Hook Lift Small,267572,Clear 7.5M Bin Nil Charge,M3,7.5,0,1,0,0,N/A,N/A,75630,C&I,1,VRP
240,Hook Lift,241500,Clear 15M Bin (HL),M3,15,0,1,0,0,RORO,General Waste,51021,C&I,1,VRP
570,MGB Confidential,572400,Clear 240LT Conf Cart,M3,0.24,0,1,0,0,N/A,N/A,48432,C&I,1,VRP
100,Front Lift,101541,Deliver 1.5M Bin,EA,0,0,0,0,0,Front Lift,General Waste,83543,C&I,0,VRP
350,Skips,350242,Remove 2.0M Skip Bin,EA,0,0,0,0,0,N/A,N/A,85457,C&I,0,VRP
240,Hook Lift,240510,Rent 4.5M Bin (HL),EA,0,1,0,0,0,RORO,General Waste,58300,C&I,0,VRP
190,Front Lift Co-Mingle,193011,Rent Monthly 3.0M Co-Ming,EA,0,1,0,0,0,Front Lift,Co-Mingle,67589,C&I,0,VRP
450,Subcontractor MGB Rear Lift,451241,Deliver 120LT Cart,EA,0,0,0,0,0,N/A,N/A,91918,C&I,0,VRP
240,Hook Lift,241142,Remove 11M Bin (HL),EA,0,0,0,0,0,RORO,General Waste,69221,C&I,0,VRP
200,Roll On Roll Off,202032,Tip P/Tonne 20M Bin,TON,0,0,1,0,0,RORO,General Waste,50062,C&I,0,VRP
540,MGB Sharps,548000,Service 8.0LT Sharps Bin,M3,0.01,0,1,0,0,N/A,N/A,34549,C&I,1,VRP
280,Roll On Roll Off Recyclin,281542,Remove 15M Recycle Bin,EA,0,0,0,0,0,RORO,Recycling,38301,C&I,0,VRP
240,Hook Lift,241032,Tip P/Tonne 10M Bin (HL),TON,0,0,1,0,0,RORO,General Waste,77239,C&I,0,VRP
900,Miscellaneous,900000,Late Payment Fee,EA,0,0,0,0,0,N/A,N/A,66467,Sale of Other,0,VRP
600,MGB Co-Mingle,600090,Credit Adjustment,ADJ,0,0,0,0,0,Rear Lift,Co-Mingle,68498,C&I,0,VRP
300,Lift On,301200,Clear 12M Bin (LO),M3,12,0,1,0,0,N/A,N/A,73459,C&I,1,VRP
200,Roll On Roll Off,201500,Clear 15M Bin,M3,15,0,1,0,0,RORO,General Waste,7481,C&I,1,VRP
180,Front Lift Recycling,183042,Remove 3.0M Recycle Bin,EA,0,0,0,0,0,Front Lift,Recycling,26337,C&I,0,VRP
600,MGB Co-Mingle,606600,Clear 660LT Co-Mingle Car,M3,0.66,0,1,1,1,Rear Lift,Co-Mingle,64699,C&I,1,VRP
240,Hook Lift,241132,Tip P/Tonne 11M Bin (HL),TON,0,0,1,0,0,RORO,General Waste,64778,C&I,0,VRP
500,MGB Rear Lift,502400,Clear 240LT Cart,M3,0.24,0,1,1,1,Rear Lift,General Waste,91023,C&I,1,VRP
457,Subcontractor MGB Confidential,457200,Clear 240LT Conf Cart,M3,0.24,0,1,0,0,N/A,N/A,91085,C&I,1,VRP
100,Front Lift,101541,Deliver 1.5M Bin,EA,0,0,0,0,0,Front Lift,General Waste,47674,C&I,0,VRP
480,Subcontractor Miscellaneo,480079,Levy Environmental Permit,EA,0,0,0,0,0,N/A,N/A,75307,C&I,0,VRP
350,Skips,350900,Clear 9.0M Skip Bin,M3,9,0,1,0,0,N/A,N/A,79371,C&I,1,VRP
600,MGB Co-Mingle,601110,Rent 1100LT Co-Mingle Car,EA,0,1,0,0,0,Rear Lift,Co-Mingle,86506,C&I,0,VRP
240,Hook Lift,243041,Deliver 30M Bin (HL),EA,0,0,0,0,0,RORO,General Waste,86330,C&I,0,VRP
600,MGB Co-Mingle,600456,Transportation P/Load,EA,0,0,1,0,0,Rear Lift,Co-Mingle,89884,C&I,0,VRP
300,Lift On,301241,Deliver 12M Bin (LO),EA,0,0,0,0,0,N/A,N/A,59394,C&I,0,VRP
580,MGB Commercial Recycling,586642,Remove 660LT Recycle Cart,EA,0,0,0,0,0,Rear Lift,Recycling,91659,C&I,0,VRP
600,MGB Co-Mingle,600002,Waste In Bin On Removal,M3,1,0,1,0,0,Rear Lift,Co-Mingle,55166,C&I,1,VRP
100,Front Lift,101143,Exchange 1.1M Bin,EA,0,0,0,0,0,Front Lift,General Waste,25464,C&I,0,VRP
660,MGB Medical\Pathological,661600,Clear 240LT Cytotoxic Bin,M3,0.24,0,1,0,0,N/A,N/A,55144,C&I,1,VRP
750,Environmental Services,750349,Sale of Drum,EA,0,0,0,0,0,N/A,N/A,61370,Liquid,0,VRP
300,Lift On,300332,Tip P/Tonne 3.0M Bin (LO),TON,0,0,1,0,0,N/A,N/A,59334,C&I,0,VRP
500,MGB Rear Lift,500110,Rent 1100LT Cart,EA,0,1,0,0,0,Rear Lift,General Waste,73964,C&I,0,VRP
100,Front Lift,100094,Discount,ADJ,0,0,0,0,0,Front Lift,General Waste,54797,C&I,0,VRP
240,Hook Lift,240641,Deliver 6.0M Bin (HL),EA,0,0,0,0,0,RORO,General Waste,67449,C&I,0,VRP
992,Adjustments,998000,Transfer Father A/C - GST,EA,0,0,0,0,0,N/A,N/A,64135,Sale of Other,0,VRP
730,Grease Trap,730056,Transportation P/Hour,HR,0,0,1,0,0,N/A,N/A,79938,Liquid,0,VRP
992,Adjustments,999000,Transfer Father A/C,EA,0,0,0,0,0,N/A,N/A,23975,Sale of Other,0,VRP
300,Lift On,301132,Tip P/Tonne 11M Bin (LO),TON,0,0,1,0,0,N/A,N/A,90362,C&I,0,VRP
450,Subcontractor MGB Rear Lift,452442,Remove 240LT Cart,EA,0,0,0,0,0,N/A,N/A,90043,C&I,0,VRP
180,Front Lift Recycling,186011,Rent Monthly 6.0M Recycle,EA,0,1,0,0,0,Front Lift,Recycling,45512,C&I,0,VRP
120,Front Lift Feeder Bins,121542,Remove 1.5M Tippler Bin,EA,0,0,0,0,0,N/A,N/A,32725,C&I,0,VRP
200,Roll On Roll Off,200049,Sundry Item,EA,0,0,0,0,0,RORO,General Waste,72772,C&I,0,VRP
500,MGB Rear Lift,500141,Deliver 1100LT Cart,EA,0,0,0,0,0,Rear Lift,General Waste,64020,C&I,0,VRP
100,Front Lift,103042,Remove 3.0M Bin,EA,0,0,0,0,0,Front Lift,General Waste,81519,C&I,0,VRP
810,Property Maintenance,810000,General Cleaning Services,EA,0,0,1,0,0,N/A,N/A,87528,C&I,0,VRP
600,MGB Co-Mingle,602472,Clear 240LT Co-Mingle Nil,M3,0.24,0,1,0,0,Rear Lift,Co-Mingle,92034,C&I,1,VRP
100,Front Lift,100067,FL Wkly Weight Charge,TON,0,0,1,0,0,Front Lift,General Waste,91988,C&I,0,VRP
100,Front Lift,103000,Clear 3.0M Bin,M3,3,0,1,1,1,Front Lift,General Waste,19923,C&I,1,VRP
500,MGB Rear Lift,502400,Clear 240LT Cart,M3,0.24,0,1,1,1,Rear Lift,General Waste,67452,C&I,1,VRP
100,Front Lift,106600,Clear 660LT Bin,M3,0.66,0,1,1,1,Front Lift,General Waste,78659,C&I,1,VRP
660,MGB Medical\Pathological,664025,Weight of Infectious KGS,KG,1,0,1,0,0,N/A,N/A,26476,C&I,0,VRP
300,Lift On,300341,Deliver 3.0M Bin (LO),EA,0,0,0,0,0,N/A,N/A,59128,C&I,0,VRP
580,MGB Commercial Recycling,582441,Deliver 240LT Recyc Cart,EA,0,0,0,0,0,Rear Lift,Recycling,80066,C&I,0,VRP
350,Skips,350542,Remove 5.0M Skip Bin,EA,0,0,0,0,0,N/A,N/A,54161,C&I,0,VRP
730,Grease Trap,730079,Levy Environmental Permit,EA,0,0,0,0,0,N/A,N/A,56473,Liquid,0,VRP
180,Front Lift Recycling,183043,Exchange 3.0M Recycle Bin,EA,0,0,0,0,0,Front Lift,Recycling,70696,C&I,0,VRP
100,Front Lift,101511,Rent Monthly 1.5M Bin,EA,0,1,0,0,0,Front Lift,General Waste,81494,C&I,0,VRP
750,Environmental Services,750956,Transportation P/Qty,EA,0,0,1,0,0,N/A,N/A,87479,Liquid,0,VRP
350,Skips,350632,Tip P/Tonne 6.0M Skip Bin,TON,0,0,1,0,0,N/A,N/A,80561,C&I,0,VRP
350,Skips,350056,Transportation P/Hour,HR,0,0,1,0,0,N/A,N/A,33833,C&I,0,VRP
180,Front Lift Recycling,183011,Rent Monthly 3.0M Recycle,EA,0,1,0,0,0,Front Lift,Recycling,77750,C&I,0,VRP
640,MGB Beckton & Dickenson S,647641,Deliver 7.6LT B&D Sharps,EA,0,0,0,0,0,N/A,N/A,13968,C&I,0,VRP
240,Hook Lift,240610,Rent 6.0M Bin (HL),EA,0,1,0,0,0,RORO,General Waste,57184,C&I,0,VRP
500,MGB Rear Lift,500045,Bin Cleaning,EA,0,0,0,0,0,Rear Lift,General Waste,81340,C&I,0,VRP
580,MGB Commercial Recycling,580055,Charge Attendance,EA,0,0,0,0,0,Rear Lift,Recycling,39144,C&I,0,VRP
240,Hook Lift,241541,Deliver 15M Bin (HL),EA,0,0,0,0,0,RORO,General Waste,68204,C&I,0,VRP
100,Front Lift,100002,Waste In Bin On Removal,M3,1,0,1,0,0,Front Lift,General Waste,64767,C&I,1,VRP
700,Liquid,709800,Clear Drum,EA,0,0,1,0,0,N/A,N/A,36803,Liquid,0,VRP
350,Skips,350341,Deliver 3.0M Skip Bin,EA,0,0,0,0,0,N/A,N/A,3767,C&I,0,VRP
992,Adjustments,999000,Transfer Father A/C,EA,0,0,0,0,0,N/A,N/A,53202,Sale of Other,0,VRP
240,Hook Lift,241572,Clear 15M Bin Nil Charge,M3,15,0,1,0,0,RORO,General Waste,65002,C&I,1,VRP
580,MGB Commercial Recycling,581242,Remove 120LT Recycle Cart,EA,0,0,0,0,0,Rear Lift,Recycling,67255,C&I,0,VRP
710,Septic,710050,Septic Service P/Hour,HR,0,0,1,0,0,N/A,N/A,65026,Liquid,0,VRP
570,MGB Confidential,572400,Clear 240LT Conf Cart,M3,0.24,0,1,0,0,N/A,N/A,87387,C&I,1,VRP
100,Front Lift,101041,Deliver 1.0M Bin,EA,0,0,0,0,0,Front Lift,General Waste,26334,C&I,0,VRP
350,Skips,350400,Clear 4.0M Skip Bin,M3,4,0,1,0,0,N/A,N/A,86612,C&I,1,VRP
240,Hook Lift,241532,Tip P/Tonne 15M Bin (HL),TON,0,0,1,0,0,RORO,General Waste,54863,C&I,0,VRP
100,Front Lift,104511,Rent Monthly 4.5M Bin,EA,0,1,0,0,0,Front Lift,General Waste,63561,C&I,0,VRP
200,Roll On Roll Off,201532,Tip P/Tonne 15M Bin,TON,0,0,1,0,0,RORO,General Waste,12548,C&I,0,VRP
190,Front Lift Co-Mingle,194541,Deliver 4.5M Co-Mingle Bi,EA,0,0,0,0,0,Front Lift,Co-Mingle,56364,C&I,0,VRP
100,Front Lift,101541,Deliver 1.5M Bin,EA,0,0,0,0,0,Front Lift,General Waste,54187,C&I,0,VRP
500,MGB Rear Lift,502411,Rent Monthly 240LT Cart,EA,0,1,0,0,0,Rear Lift,General Waste,86898,C&I,0,VRP
500,MGB Rear Lift,501100,Clear 1.1M Bin,M3,1.1,0,1,1,1,Rear Lift,General Waste,39141,C&I,1,VRP
600,MGB Co-Mingle,602470,Cont Clear 240LT Co-Mingl,M3,0.24,0,1,0,0,Rear Lift,Co-Mingle,65857,C&I,1,VRP
100,Front Lift,103030,Tip P/Load 3.0M Bin,EA,0,0,1,0,0,Front Lift,General Waste,67639,C&I,0,VRP
350,Skips,353132,Tip P/Tonne 31M Skip Bin,TON,0,0,1,0,0,N/A,N/A,27711,C&I,0,VRP
500,MGB Rear Lift,506600,Clear 660LT Cart,M3,0.66,0,1,1,1,Rear Lift,General Waste,57427,C&I,1,VRP
180,Front Lift Recycling,183043,Exchange 3.0M Recycle Bin,EA,0,0,0,0,0,Front Lift,Recycling,74034,C&I,0,VRP
350,Skips,350442,Remove 4.0M Skip Bin,EA,0,0,0,0,0,N/A,N/A,34414,C&I,0,VRP
180,Front Lift Recycling,181500,Clear 1.5M Recycle Bin,M3,1.5,0,1,0,1,Front Lift,Recycling,35515,C&I,1,VRP
180,Front Lift Recycling,181500,Clear 1.5M Recycle Bin,M3,1.5,0,1,0,1,Front Lift,Recycling,62885,C&I,1,VRP
180,Front Lift Recycling,183000,Clear 3.0M Recycle Bin,M3,3,0,1,0,1,Front Lift,Recycling,62983,C&I,1,VRP
300,Lift On,300900,Clear 9.0M Bin (LO),M3,9,0,1,0,0,N/A,N/A,56983,C&I,1,VRP
240,Hook Lift,240832,Tip P/Tonne 8.0M Bin (HL),TON,0,0,1,0,0,RORO,General Waste,86129,C&I,0,VRP
180,Front Lift Recycling,183010,Rent 3.0M Recycle Bin,EA,0,1,0,0,0,Front Lift,Recycling,71263,C&I,0,VRP
290,Roll On Roll Off Recyc Pa,293032,Tip P/Tonne 30M Recyc Pac,TON,0,0,1,0,0,RORO,Recycling,70830,C&I,0,VRP
300,Lift On,300410,Rent 4.0M Bin (LO),EA,0,1,0,0,0,N/A,N/A,62915,C&I,0,VRP
180,Front Lift Recycling,183042,Remove 3.0M Recycle Bin,EA,0,0,0,0,0,Front Lift,Recycling,83941,C&I,0,VRP
240,Hook Lift,240642,Remove 6.0M Bin (HL),EA,0,0,0,0,0,RORO,General Waste,77834,C&I,0,VRP
700,Liquid,700051,Truck Hire P/Hour,HR,0,0,0,0,0,N/A,N/A,79582,Liquid,0,VRP
100,Front Lift,100743,Exchange 0.75M Bin,EA,0,0,0,0,0,Front Lift,General Waste,78869,C&I,0,VRP
570,MGB Confidential,571210,Rent 120LT Conf Cart,EA,0,1,0,0,0,N/A,N/A,8842,C&I,0,VRP
300,Lift On,300056,Transportation P/Hour,HR,0,0,1,0,0,N/A,N/A,86942,C&I,0,VRP
100,Front Lift,103041,Deliver 3.0M Bin,EA,0,0,0,0,0,Front Lift,General Waste,64217,C&I,0,VRP
900,Miscellaneous,900088,Environmental Fee,EA,0,0,0,0,0,N/A,N/A,88001,Sale of Other,0,VRP
240,Hook Lift,240032,Tip P/Tonne Waste,TON,0,0,1,0,0,RORO,General Waste,85522,C&I,0,VRP
555,MGB Refresh Hygienic,553200,Service 22LT Sanitary Bin,M3,0.02,0,1,0,0,N/A,N/A,2598,C&I,1,VRP
350,Skips,351210,Rent 12M Skip Bin,EA,0,1,0,0,0,N/A,N/A,9952,C&I,0,VRP
730,Grease Trap,730034,Tip P/LTR Grease Trap,LTR,0,0,1,0,0,N/A,N/A,59203,Liquid,0,VRP
100,Front Lift,109915,Fuel Surcharge Front Lift,EA,0,0,0,0,0,Front Lift,General Waste,48294,C&I,0,VRP
500,MGB Rear Lift,500080,Wk Charge Cart,EA,0,0,0,0,0,Rear Lift,General Waste,62471,C&I,0,VRP
100,Front Lift,104542,Remove 4.5M Bin,EA,0,0,0,0,0,Front Lift,General Waste,6705,C&I,0,VRP
580,MGB Commercial Recycling,582472,Clear 240LT Rec Nil Chg,M3,0.24,0,1,0,0,Rear Lift,Recycling,59754,C&I,1,VRP
454,Subcontractor MGB Sharps,454000,Service Sharps Bin,M3,0.01,0,1,0,0,N/A,N/A,90239,C&I,1,VRP
240,Hook Lift,241044,Relocate 10M Bin (HL),EA,0,0,0,0,0,RORO,General Waste,72875,C&I,0,VRP
180,Front Lift Recycling,184500,Clear 4.5M Recycle Bin,M3,4.5,0,1,0,1,Front Lift,Recycling,71136,C&I,1,VRP
210,Roll On Roll Off Packer,211907,Clear Customer 19M Packer,M3,19,0,1,0,0,RORO,General Waste,61861,C&I,1,VRP
600,MGB Co-Mingle,601100,Clear 1100LT Co-Mingle Ca,M3,1.1,0,1,1,1,Rear Lift,Co-Mingle,90912,C&I,1,VRP
300,Lift On,309915,Fuel Surcharge Lift On,EA,0,0,0,0,0,N/A,N/A,45286,C&I,0,VRP
580,MGB Commercial Recycling,581100,Clear 1100LT Recycle Cart,M3,1.1,0,1,0,1,Rear Lift,Recycling,55164,C&I,1,VRP
600,MGB Co-Mingle,606642,Remove 660LT Co-Mingle Ca,EA,0,0,0,0,0,Rear Lift,Co-Mingle,57546,C&I,0,VRP
300,Lift On,300972,Clear 9.0M Bin Nil Charge,M3,9,0,1,0,0,N/A,N/A,75068,C&I,1,VRP
100,Front Lift,104500,Clear 4.5M Bin,M3,4.5,0,1,1,1,Front Lift,General Waste,5438,C&I,1,VRP
300,Lift On,300200,Clear 2.0M Bin (LO),M3,2,0,1,0,0,N/A,N/A,72853,C&I,1,VRP
570,MGB Confidential,572411,Rent Monthly 240LT Conf C,EA,0,1,0,0,0,N/A,N/A,62207,C&I,0,VRP
240,Hook Lift,241532,Tip P/Tonne 15M Bin (HL),TON,0,0,1,0,0,RORO,General Waste,66115,C&I,0,VRP
540,MGB Sharps,541000,Service 10LT Sharps Bin,M3,0.01,0,1,0,0,N/A,N/A,58229,C&I,1,VRP
200,Roll On Roll Off,201042,Remove 10M Bin,EA,0,0,0,0,0,RORO,General Waste,75026,C&I,0,VRP
500,MGB Rear Lift,502400,Clear 240LT Cart,M3,0.24,0,1,1,1,Rear Lift,General Waste,1495,C&I,1,VRP
530,MGB Green Waste/Organics,536741,Deliver 660LT Organics,EA,0,0,0,0,0,Rear Lift,Organic,89898,C&I,0,VRP
100,Front Lift,101542,Remove 1.5M Bin,EA,0,0,0,0,0,Front Lift,General Waste,78345,C&I,0,VRP
100,Front Lift,103011,Rent Monthly 3.0M Bin,EA,0,1,0,0,0,Front Lift,General Waste,30616,C&I,0,VRP
500,MGB Rear Lift,501200,Clear 120LT Cart,M3,0.12,0,1,1,1,Rear Lift,General Waste,90144,C&I,1,VRP
900,Miscellaneous,900074,Waste Plus(Excess Weight),EA,0,0,0,0,0,N/A,N/A,9606,Sale of Other,0,VRP
660,MGB Medical\Pathological,664647,Bin Liners 240LT,EA,0,0,0,0,0,N/A,N/A,14207,C&I,0,VRP
580,MGB Commercial Recycling,581141,Deliver 1100LT Recycle Ca,EA,0,0,0,0,0,Rear Lift,Recycling,55647,C&I,0,VRP
180,Front Lift Recycling,183042,Remove 3.0M Recycle Bin,EA,0,0,0,0,0,Front Lift,Recycling,50823,C&I,0,VRP
150,Front Lift Clean Up,152041,Deliver 2.0M Clean Up Bin,EA,0,0,0,0,0,N/A,N/A,90374,C&I,0,VRP
100,Front Lift,104543,Exchange 4.5M Bin,EA,0,0,0,0,0,Front Lift,General Waste,78765,C&I,0,VRP
240,Hook Lift,240600,Clear 6.0M Bin (HL),M3,6,0,1,0,0,RORO,General Waste,51807,C&I,1,VRP
240,Hook Lift,240076,EPA Docket Charge,EA,0,0,0,0,0,RORO,General Waste,79450,C&I,0,VRP
350,Skips,350061,Levy Road/Footpath Permit,EA,0,0,0,0,0,N/A,N/A,33465,C&I,0,VRP
900,Miscellaneous,900101,Invoice Balance to JDE,EA,0,0,0,0,0,N/A,N/A,21859,Sale of Other,0,VRP
900,Miscellaneous,900000,Late Payment Fee,EA,0,0,0,0,0,N/A,N/A,53978,Sale of Other,0,VRP
350,Skips,350432,Tip P/Tonne 4.0M Skip Bin,TON,0,0,1,0,0,N/A,N/A,2855,C&I,0,VRP
500,MGB Rear Lift,500142,Remove 1100LT Cart,EA,0,0,0,0,0,Rear Lift,General Waste,50006,C&I,0,VRP
180,Front Lift Recycling,181500,Clear 1.5M Recycle Bin,M3,1.5,0,1,0,1,Front Lift,Recycling,89892,C&I,1,VRP
500,MGB Rear Lift,501142,Remove 1.1M Bin,EA,0,0,0,0,0,Rear Lift,General Waste,2595,C&I,0,VRP
