Account_ANZSIC,WPF_Flag,LPF_Flag,OCF_Flag,PIF_Flag,Lead_Source,Payment_Terms,EVF_Flag,Weekend_Surcharge_Flag,Account_Number,Area,Banding,Billing_Cycle,Group_Code,Site_Address_City,Site_Address_Postcode,Account_Start_Date,Account_Start_Month_Date,Billing_Address_State,Account_Status,Account_Type,VRP_Instance,VRP_Industrial_Municipal,Paper_Invoice_Billing_Cycle_Flag,SK_Customer,Account_Stop_Date,Account_Restart_Date,Account_Suspend_Date,Account_Stop_Month_Date,Account_Restart_Month_Date,Account_Suspend_Month_Date,Sub_Banding,Account_User_Number,Billing_Address_Postcode,SK_Account_Restart_Date,SK_Account_Restart_Month_Date,SK_Account_Start_Date,SK_Account_Start_Month_Date,SK_Account_Stop_Date,SK_Account_Stop_Month_Date,SK_Account_Suspend_Date,SK_Account_Suspend_Month_Date,Source_System,Accountable_Territory_Manager_Code,Uprate_Category,Company_ID,ANZSIC_Division,ANZSIC_Subdivision,ANZSIC_Group,Futile_Reason_Code,Area_Depot_Description,Site_ID,Is_Contracted,Is_NewBusiness
E301,0,1,0,0,E,NULL,0,0,18329835,QGC,National,MSO,G15,CHANDLER,4155,2018-02-07,2018-02-01,QLD,C,T,110,I,0,462675,2018-04-30,NULL,NULL,2018-04-01,NULL,NULL,National,FUSCEX,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,VRP,NULL,NULL,1,Construction,Building Construction,Residential Building Construction,NULL,Gold Coast C&I,NULL,NULL,0
E301,0,1,0,1,A,130,0,0,49023769,SSW,Mid Market,MEI,J94,MURRAY BRIDGE EAST,5253,2021-03-19,2021-03-01,SA,C,T,360,I,0,3593765,2021-10-13,NULL,NULL,2021-10-01,NULL,NULL,Mid Market,NULL,5031,NULL,NULL,20210319,20210301,20211013,20211001,NULL,NULL,VRP,5500,GEN,10,Construction,Building Construction,Residential Building Construction,NULL,Southern Adelaide Welland,NULL,NULL,0
Q860,0,0,0,0,T,30,0,0,82115693,QTW,NULL,PNE,ENF,TOOWOOMBA,4350,2021-11-02,2021-11-01,QLD,A,INT,110,I,0,3730311,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4014,NULL,NULL,20211102,20211101,NULL,NULL,NULL,NULL,VRP,4021,NAT,1,Health Care and Social Assistance,Residential Care Services,Residential Care Services,NULL,Toowoomba C&I,NULL,NULL,0
F349,1,1,0,0,C,14,1,0,27980075,NWP,Inside Sales,W6O,GEN,BLACK RANGE,2550,2019-11-15,2019-11-01,NSW,C,ST,804,I,0,1741853,2019-11-18,NULL,NULL,2019-11-01,NULL,NULL,Inside Sales,NULL,2550,NULL,NULL,20191115,20191101,20191118,20191101,NULL,NULL,VRP,2738,RESI,21,Wholesale Trade,Machinery and Equipment Wholesaling,Other Machinery and Equipment Wholesaling,",B,BN,CO,G,L,SH,SL,SO,WA,",Bega,NULL,NULL,0
E323,1,1,1,1,N,14,1,0,18781088,NME,SME,MEO,GEN,MOREE,2400,2016-04-21,2016-04-01,NSW,A,D,320,I,0,4636660,NULL,NULL,NULL,NULL,NULL,NULL,SME,NULL,2400,NULL,NULL,20160421,20160401,NULL,NULL,NULL,NULL,VRP,1355,GEN,6,Construction,Construction Services,Building Installation Services,"B,BN,CO,G,L,SH,SL,SO,WA",Moree,NULL,1,0
I461,1,1,1,1,N,14,1,0,32998092,VCS,Inside Sales,MEC,GEN,BRAESIDE,3195,2014-12-12,2014-12-01,VIC,A,D,345,I,0,2068226,NULL,NULL,NULL,NULL,NULL,NULL,Inside Sales,NULL,3195,NULL,NULL,20141212,20141201,NULL,NULL,NULL,NULL,VRP,1210,GEN,8,"Transport, Postal and Warehousing",Road Transport,Road Freight Transport,"B,BN,CO,G,L,SH,SL,SO,WA",Metro Southern,NULL,0,0
E301,0,1,0,0,T,30,1,0,48857998,VPL,SME,MEI,072,PORTLAND,3305,2018-01-18,2018-01-01,VIC,C,T,360,I,0,1176127,2019-01-08,NULL,NULL,2019-01-01,NULL,NULL,SME,NULL,3305,NULL,NULL,20180118,20180101,20190108,20190101,NULL,NULL,VRP,5209,F2Y,10,Construction,Building Construction,Residential Building Construction,"B,BN,CO,G,L,SH,SL,SO,WA",Portland,NULL,NULL,0
L663,1,1,1,1,E,14,1,0,80364676,VMO,SME,M3E,GEN,LEONGATHA SOUTH,3953,2019-07-12,2019-07-01,VIC,C,D,824,I,0,3732734,2021-04-26,NULL,NULL,2021-04-01,NULL,NULL,SME,NULL,3821,NULL,NULL,20190712,20190701,20210426,20210401,NULL,NULL,VRP,3286,GEN,23,"Rental, Hiring and Real Estate Services",Rental and Hiring Services (except Real Estate),Other Goods and Equipment Rental and Hiring,"B,BN,CO,G,L,SH,SL,SO,WA",Morwell,NULL,NULL,0
NULL,1,1,1,0,C,14,0,0,48971371,SPA,Inside Sales,MEI,GEN,SALISBURY EAST,5109,2020-03-04,2020-03-01,SA,A,D,360,I,0,1116889,NULL,NULL,NULL,NULL,NULL,NULL,Inside Sales,STAFF,5109,NULL,NULL,20200304,20200301,NULL,NULL,NULL,NULL,VRP,1354,GEN,10,NULL,NULL,NULL,"B,BN,CO,G,L,SH,SL,SO,WA",Port Adelaide,NULL,0,0
E323,1,1,1,1,E,14,1,1,49038110,SPA,Inside Sales,MEI,GEN,ATHOL PARK,5012,2021-07-29,2021-07-01,SA,A,C,360,I,0,4115444,NULL,NULL,NULL,NULL,NULL,NULL,Inside Sales,NULL,5012,NULL,NULL,20210729,20210701,NULL,NULL,NULL,NULL,VRP,1354,GEN,10,Construction,Construction Services,Building Installation Services,"B,BN,CO,G,L,P,SH,SL,SO,WA",Port Adelaide,NULL,1,1
E301,0,1,0,0,E,30,0,0,18474289,QSS,SME,MPS,GEN,CARSELDINE,4034,2020-07-01,2020-07-01,QLD,Z,T,110,I,0,1603279,2019-12-31,NULL,NULL,2019-12-01,NULL,NULL,SME,FUSCEX,4178,NULL,NULL,20200701,20200701,20191231,20191201,NULL,NULL,VRP,4285,GEN,1,Construction,Building Construction,Residential Building Construction,"B,BN,CO,G,L,SH,SL,SO,WA",SmartSkip,NULL,NULL,0
I510,1,1,0,1,C,14,1,0,19487193,NEP,Inside Sales,MEO,GEN,PADSTOW,2211,2016-12-16,2016-12-01,NSW,Z,D,310,I,0,1520298,2019-03-22,NULL,NULL,2019-03-01,NULL,NULL,Inside Sales,NULL,2211,NULL,NULL,20161216,20161201,20190322,20190301,NULL,NULL,VRP,1223,GEN,5,"Transport, Postal and Warehousing",Postal and Courier Pick-up and Delivery Services,Postal and Courier Pick-up and Delivery Services,NULL,Erskine Park,NULL,NULL,0
Q853,1,1,1,1,V,30,0,0,48942350,SSW,SME,M2O,GEN,ANDREWS FARM,5114,2019-08-05,2019-08-01,SA,A,T,360,I,1,191105,NULL,NULL,NULL,NULL,NULL,NULL,SME,NULL,5152,NULL,NULL,20190805,20190801,NULL,NULL,NULL,NULL,VRP,5510,LOC,10,Health Care and Social Assistance,Medical and Other Health Care Services,Allied Health Services,NULL,Southern Adelaide Welland,NULL,NULL,0
E301,0,0,0,0,SWR,130,0,0,80402350,VWB,Inside Sales,MWO,GEN,HAMILTON,3300,2020-07-01,2020-07-01,VIC,A,D,824,I,1,1206937,NULL,NULL,NULL,NULL,NULL,NULL,Inside Sales,NULL,3300,NULL,NULL,20200701,20200701,NULL,NULL,NULL,NULL,VRP,3754,GEN,23,Construction,Building Construction,Residential Building Construction,NULL,Warrnambool,NULL,1,0
NULL,0,0,0,0,N,145,0,0,48591683,SPA,Mid Market,MEI,CLX,NURIOOTPA,5355,2008-04-21,2008-04-01,SA,A,A,360,I,0,1604064,NULL,NULL,NULL,NULL,NULL,NULL,Mid Market,NULL,5085,NULL,NULL,20080421,20080401,NULL,NULL,NULL,NULL,VRP,NULL,COMP,10,NULL,NULL,NULL,"B,BN,CO,G,L,P,SH,SL,SO,WA",Port Adelaide,NULL,0,0
G411,0,1,0,0,N,NULL,0,0,80339766,VMO,Mid Market,W11,CSH,MOE,3825,2018-06-18,2018-06-01,VIC,C,T,824,I,0,743877,2018-06-18,NULL,NULL,2018-06-01,NULL,NULL,Mid Market,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,VRP,NULL,NULL,23,Retail Trade,Food Retailing,Supermarket and Grocery Stores,NULL,Morwell,NULL,NULL,0
NULL,0,0,0,0,N,0,0,0,73430928,WMS,Mid Market,COD,GEN,CAVERSHAM,6055,2020-11-26,2020-11-01,WA,C,ST,170,I,0,2390283,2020-12-01,NULL,NULL,2020-12-01,NULL,NULL,Mid Market,CASWMS,6055,NULL,NULL,20201126,20201101,20201201,20201201,NULL,NULL,VRP,6501,GEN,4,NULL,NULL,NULL,NULL,Multiskips,NULL,NULL,0
G427,0,0,0,1,N,0,0,0,48963489,SSW,Mid Market,W1O,GEN,UNLEY,5061,2020-01-14,2020-01-01,SA,C,ST,360,I,1,1128747,2020-01-22,NULL,NULL,2020-01-01,NULL,NULL,Mid Market,NULL,5061,NULL,NULL,20200114,20200101,20200122,20200101,NULL,NULL,VRP,5716,GEN,10,Retail Trade,Other Store-Based Retailing,Pharmaceutical and Other Store-Based Retailing,NULL,Southern Adelaide Welland,NULL,NULL,0
G425,1,1,0,0,N,30,1,0,32999151,VTN,SME,MEO,GEN,ABBOTSFORD,3067,2015-01-13,2015-01-01,VIC,D,C,345,I,0,2329568,NULL,NULL,NULL,NULL,NULL,NULL,SME,NULL,3067,NULL,NULL,20150113,20150101,NULL,NULL,NULL,NULL,VRP,3296,GEN,8,Retail Trade,Other Store-Based Retailing,"Clothing, Footwear and Personal Accessory Retailing","B,BN,CO,SO,SH,WA,L,SL,G",Metro Northern,NULL,NULL,0
NULL,0,1,0,0,A,14,0,0,80456336,VWB,Mid Market,W11,CSH,STAWELL,3380,2021-07-19,2021-07-01,VIC,C,ST,824,I,0,3670902,2021-07-27,NULL,NULL,2021-07-01,NULL,NULL,Mid Market,RECHARGES,3380,NULL,NULL,20210719,20210701,20210727,20210701,NULL,NULL,VRP,3754,GEN,23,NULL,NULL,NULL,NULL,Warrnambool,NULL,NULL,0
G400,1,1,1,1,U,14,1,1,18851795,NAR,Mid Market,MEO,GAS,ARMIDALE,2350,2021-02-23,2021-02-01,NSW,A,D,320,I,0,4095845,NULL,NULL,NULL,NULL,NULL,NULL,Mid Market,NULL,2350,NULL,NULL,20210223,20210201,NULL,NULL,NULL,NULL,VRP,2280,GEN,6,Retail Trade,Fuel Retailing,Fuel Retailing,"B,BN,CO,G,L,SH,SL,SO,WA",Armidale,NULL,1,0
L671,1,1,1,1,N,14,1,0,18448398,QBR,Inside Sales,MEO,GEN,MILTON,4064,2020-02-26,2020-02-01,QLD,A,C,110,I,0,4314936,NULL,NULL,NULL,NULL,NULL,NULL,Inside Sales,FUSCEX,4001,NULL,NULL,20200226,20200201,NULL,NULL,NULL,NULL,VRP,4306,GEN,1,"Rental, Hiring and Real Estate Services",Property Operators and Real Estate Services,Property Operators,",B,BN,CO,G,L,SH,SL,SO,WA,M",Brisbane North C&I,NULL,1,0
A017,0,1,0,1,N,130,0,0,13801648,QCA,SME,MEO,B57,BEERBURRUM,4517,2019-11-06,2019-11-01,QLD,C,A,701,I,0,4344643,2020-03-16,NULL,NULL,2020-03-01,NULL,NULL,SME,NULL,4519,NULL,NULL,20191106,20191101,20200316,20200301,NULL,NULL,VRP,4257,GEN,15,"Agriculture, Forestry and Fishing",Agriculture,Poultry Farming,NULL,Caloundra,NULL,NULL,0
NULL,0,1,0,0,T,14,0,0,18830445,NNC,SME,MEO,GEN,BENNETTS GREEN,2290,2019-09-04,2019-09-01,NSW,C,D,320,I,0,1960740,2019-09-06,NULL,NULL,2019-09-01,NULL,NULL,SME,998011,2294,NULL,NULL,20190904,20190901,20190906,20190901,NULL,NULL,VRP,2313,GEN,6,NULL,NULL,NULL,NULL,Newcastle,NULL,NULL,0
NULL,0,0,0,1,N,0,0,0,48942008,SSW,Mid Market,W2O,GEN,SEMAPHORE PARK,5019,2019-08-01,2019-08-01,SA,C,ST,360,I,0,2020827,2019-11-05,NULL,NULL,2019-11-01,NULL,NULL,Mid Market,NULL,5025,NULL,NULL,20190801,20190801,20191105,20191101,NULL,NULL,VRP,5716,GEN,10,NULL,NULL,NULL,NULL,Southern Adelaide Welland,NULL,NULL,0
R912,0,0,0,0,TFA,14,0,0,82016881,QMT,X,M1O,MBR,BRENDALE,4500,2020-10-07,2020-10-01,QLD,A,MUD,110,I,0,4529158,NULL,NULL,NULL,NULL,NULL,NULL,X,FUSCEX,4510,NULL,NULL,20201007,20201001,NULL,NULL,NULL,NULL,VRP,4746,LOC,1,Arts and Recreation Services,Sports and Recreation Activities,Horse and Dog Racing Activities,NULL,MBRC Muni Contract,NULL,NULL,0
E301,1,1,0,1,TFA,14,0,1,82070789,QTW,Inside Sales,MSO,GEN,UPPER LOCKYER,4352,2021-05-04,2021-05-01,QLD,C,T,110,I,0,3657627,NULL,NULL,NULL,NULL,NULL,NULL,Inside Sales,FUSCEX,4350,NULL,NULL,20210504,20210501,NULL,NULL,NULL,NULL,VRP,4278,GEN,1,Construction,Building Construction,Residential Building Construction,NULL,Toowoomba C&I,NULL,NULL,0
E301,1,1,1,1,N,14,1,0,18355550,QBR,Inside Sales,MEO,GEN,NORTHGATE,4013,2018-12-14,2018-12-01,QLD,L,D,110,I,0,4017591,2019-08-12,NULL,NULL,2019-08-01,NULL,NULL,Inside Sales,NULL,4013,NULL,NULL,20181214,20181201,20190812,20190801,NULL,NULL,VRP,1329,GEN,1,Construction,Building Construction,Residential Building Construction,",B,BN,CO,G,L,SH,SL,SO,WA,",Brisbane North C&I,NULL,NULL,0
M692,1,0,0,0,TFA,14,0,0,18417019,QGC,Inside Sales,MEO,GEN,STAPYLTON,4207,2019-11-01,2019-11-01,QLD,A,D,110,I,0,1413178,NULL,NULL,NULL,NULL,NULL,NULL,TFA,FUSCEX,4207,NULL,NULL,20191101,20191101,NULL,NULL,NULL,NULL,VRP,1355,GEN,1,"Professional, Scientific and Technical Services","Professional, Scientific and Technical Services (Except Computer System Design and Related Services)","Architectural, Engineering and Technical Services",NULL,Gold Coast C&I,NULL,0,0
C151,0,0,0,0,T,130,0,0,80842934,VCS,National,MSO,OPA,MULGRAVE,3170,2021-08-04,2021-08-01,VIC,A,RCT,345,I,0,4159071,NULL,NULL,NULL,NULL,NULL,NULL,National,CLE3006,3018,NULL,NULL,20210804,20210801,NULL,NULL,NULL,NULL,VRP,1523,NAT,8,Manufacturing,"Pulp, Paper and Converted Paper Product Manufacturing","Pulp, Paper and Paperboard Manufacturing",NULL,Metro Southern,NULL,NULL,0
J551,0,0,0,0,N,NULL,0,0,73284876,WMS,Mid Market,COM,GEN,NEDLANDS,6009,2017-11-06,2017-11-01,WA,Z,ST,170,I,0,1437030,2017-11-14,NULL,NULL,2017-11-01,NULL,NULL,Mid Market,CASWMS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,VRP,NULL,NULL,4,Information Media and Telecommunications,Motion Picture and Sound Recording Activities,Motion Picture and Video Activities,NULL,Multiskips,NULL,NULL,0
R912,0,0,0,0,E,30,0,0,60258186,TAS,SME,MEO,GEN,ALICE SPRINGS,0870,2009-07-17,2009-07-01,NT,C,D,375,I,0,2282159,2021-06-02,NULL,NULL,2021-06-01,NULL,NULL,SME,NULL,0871,NULL,NULL,20090717,20090701,20210602,20210601,NULL,NULL,VRP,8207,GEN,13,Arts and Recreation Services,Sports and Recreation Activities,Horse and Dog Racing Activities,"B,BN,CO,G,L,SH,SL,SO,WA,P",Alice Springs,NULL,NULL,0
NULL,0,0,0,1,V,30,0,0,19051646,NEP,Mid Market,MSO,HDL,RYDALMERE,2116,1992-09-19,1992-09-01,NSW,A,A,310,I,0,2317076,NULL,NULL,NULL,NULL,NULL,NULL,Mid Market,NO FEES,2116,NULL,NULL,19920919,19920901,NULL,NULL,NULL,NULL,VRP,2022,STA,5,NULL,NULL,NULL,NULL,Erskine Park,NULL,1,0
M692,1,1,0,1,E,14,1,0,19071200,NEP,SME,MEO,GEN,RHODES,2138,1994-09-16,1994-09-01,NSW,C,D,310,I,0,3832462,2020-05-18,NULL,NULL,2020-05-01,NULL,NULL,SME,NULL,2128,NULL,NULL,19940916,19940901,20200518,20200501,NULL,NULL,VRP,2312,GEN,5,"Professional, Scientific and Technical Services","Professional, Scientific and Technical Services (Except Computer System Design and Related Services)","Architectural, Engineering and Technical Services","B,BN,CO,G,L,SH,SL,SO,WA,M",Erskine Park,NULL,NULL,0
NULL,1,1,1,1,V,30,0,0,49010753,SSW,SME,M2O,GEN,UNLEY,5061,2020-12-09,2020-12-01,SA,A,D,360,I,1,2391882,NULL,NULL,NULL,NULL,NULL,NULL,SME,NULL,5159,NULL,NULL,20201209,20201201,NULL,NULL,NULL,NULL,VRP,5716,GEN,10,NULL,NULL,NULL,NULL,Southern Adelaide Welland,NULL,0,0
E301,0,0,0,0,O,30,0,0,18364807,QCP,Mid Market,MEO,HUT,CAROLE PARK,4300,2019-04-02,2019-04-01,QLD,C,T,110,I,0,1425069,2021-10-06,NULL,NULL,2021-10-01,NULL,NULL,Mid Market,NULL,4066,NULL,NULL,20190402,20190401,20211006,20211001,NULL,NULL,VRP,NULL,STA,1,Construction,Building Construction,Residential Building Construction,NULL,Brisbane South C&I,NULL,NULL,0
E301,1,1,1,1,C,14,1,1,73467235,WMA,Inside Sales,MSI,Q14,ELLENBROOK,6069,2021-08-19,2021-08-01,WA,C,C,170,I,0,3675971,2021-10-21,NULL,NULL,2021-10-01,NULL,NULL,Inside Sales,NULL,6069,NULL,NULL,20210819,20210801,20211021,20211001,NULL,NULL,VRP,6282,GEN,4,Construction,Building Construction,Residential Building Construction,",B,BN,CO,G,L,SH,SL,SO,WA,",Malaga,NULL,NULL,0
A011,0,1,0,0,A,NULL,0,0,28461772,VBE,SME,M1E,MTA,BARKERS CREEK,3451,2015-11-16,2015-11-01,VIC,C,T,824,I,0,2063650,2018-12-12,NULL,NULL,2018-12-01,NULL,NULL,SME,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,VRP,NULL,NULL,23,"Agriculture, Forestry and Fishing",Agriculture,Nursery and Floriculture Production,NULL,Bendigo,NULL,NULL,0
NULL,0,0,0,1,C,30,0,0,48900796,SSW,SME,M4O,GEN,HOVE,5048,2018-10-05,2018-10-01,SA,C,D,360,I,0,724911,2018-10-25,NULL,NULL,2018-10-01,NULL,NULL,SME,M10SHEI,5158,NULL,NULL,20181005,20181001,20181025,20181001,NULL,NULL,VRP,5510,GEN,10,NULL,NULL,NULL,"B,BN,CO,G,L,SH,SL,SO,WA",Southern Adelaide Welland,NULL,NULL,0
H440,0,1,0,1,N,14,1,0,32956991,VTN,Inside Sales,M2O,GEN,WERRIBEE,3030,2013-05-01,2013-05-01,VIC,C,D,345,I,1,2246143,2019-07-20,NULL,NULL,2019-07-01,NULL,NULL,Inside Sales,NULL,3030,NULL,NULL,20130501,20130501,20190720,20190701,NULL,NULL,VRP,3748,GEN,8,Accommodation and Food Services,Accommodation,Accommodation,"B,BN,CO,G,L,SH,SL,SO,WA",Metro Northern,NULL,NULL,0
NULL,1,1,1,1,N,30,1,0,60292663,TDW,SME,MEO,GEN,DARWIN,0800,2017-09-29,2017-09-01,ACT,A,D,375,I,0,143423,NULL,NULL,NULL,NULL,NULL,NULL,SME,NULL,2603,NULL,NULL,20170929,20170901,NULL,NULL,NULL,NULL,VRP,8207,GEN,13,NULL,NULL,NULL,"B,BN,CO,G,L,SH,SL,SO,WA",Darwin,NULL,1,0
NULL,0,0,0,1,V,30,0,0,48963413,SSW,SME,M2O,GEN,PROSPECT,5082,2020-01-13,2020-01-01,SA,C,T,360,I,1,2139527,2020-03-13,NULL,NULL,2020-03-01,NULL,NULL,SME,NULL,5052,NULL,NULL,20200113,20200101,20200313,20200301,NULL,NULL,VRP,5716,LOC,10,NULL,NULL,NULL,NULL,Southern Adelaide Welland,NULL,NULL,0
C222,1,1,0,1,X,14,1,0,19413048,NEP,Inside Sales,M2O,GEN,PADSTOW,2211,2014-08-27,2014-08-01,NSW,C,D,310,I,1,641399,2019-07-25,NULL,NULL,2019-07-01,NULL,NULL,Inside Sales,NULL,2211,NULL,NULL,20140827,20140801,20190725,20190701,NULL,NULL,VRP,2738,GEN,5,Manufacturing,Fabricated Metal Product Manufacturing,Structural Metal Product Manufacturing,"B,BN,CO,G,L,M,SH,SL,SO,WA,",Erskine Park,NULL,NULL,0
M692,1,1,1,1,M,14,1,0,53939491,WMU,SME,ME2,GEN,DAWESVILLE,6211,2019-10-18,2019-10-01,WA,A,D,735,I,0,2355758,NULL,NULL,NULL,NULL,NULL,NULL,SME,NULL,6211,NULL,NULL,20191018,20191001,NULL,NULL,NULL,NULL,VRP,6281,GEN,18,"Professional, Scientific and Technical Services","Professional, Scientific and Technical Services (Except Computer System Design and Related Services)","Architectural, Engineering and Technical Services",",B,BN,CO,G,L,SH,SL,SO,WA,",Mandurah Ind South,NULL,0,0
F341,0,0,0,0,T,30,0,0,10213278,QTO,Mid Market,NNL,LHG,GARBUTT,4814,2010-11-01,2010-11-01,QLD,A,INP,125,I,0,3715714,NULL,NULL,NULL,NULL,NULL,NULL,Mid Market,CMS,4014,NULL,NULL,20101101,20101101,NULL,NULL,NULL,NULL,VRP,3022,STA,2,Wholesale Trade,Machinery and Equipment Wholesaling,Specialised Industrial Machinery and Equipment Wholesaling,NULL,Townsville,DBP,NULL,0
E329,1,1,1,1,N,14,1,1,80844907,VCS,Inside Sales,MEC,GEN,KILSYTH,3137,2021-08-23,2021-08-01,VIC,A,D,345,I,0,4329871,NULL,NULL,NULL,NULL,NULL,NULL,Inside Sales,NULL,3137,NULL,NULL,20210823,20210801,NULL,NULL,NULL,NULL,VRP,1353,GEN,8,Construction,Construction Services,Other Construction Services,",B,BN,CO,G,L,SH,SL,SO,WA,",Metro Southern,NULL,1,1
M695,0,0,0,0,TFA,130,0,0,60299663,TDW,Mid Market,MEO,NTG,DARWIN,0800,2019-08-01,2019-08-01,NT,A,A,375,I,0,1675775,NULL,NULL,NULL,NULL,NULL,NULL,TFA,D20-0029,0801,NULL,NULL,20190801,20190801,NULL,NULL,NULL,NULL,VRP,8215,STA,13,"Professional, Scientific and Technical Services","Professional, Scientific and Technical Services (Except Computer System Design and Related Services)",Market Research and Statistical Services,"B,BN,CO,G,L,SH,SL,SO,WA,M",Darwin,NULL,1,0
NULL,1,1,1,1,N,14,1,0,80313005,VGL,SME,M8E,GEN,OCEAN GROVE,3226,2017-06-30,2017-06-01,VIC,C,D,824,I,0,1980412,2019-09-03,NULL,NULL,2019-09-01,NULL,NULL,SME,NULL,3226,NULL,NULL,20170630,20170601,20190903,20190901,NULL,NULL,VRP,3748,GEN,23,NULL,NULL,NULL,"B,BN,CO,G,L,SH,SL,SO,WA",Geelong,NULL,NULL,0
C151,1,0,0,1,A,14,0,0,27850257,NGF,SME,MSW,428,NARRANDERA,2700,2014-08-20,2014-08-01,NSW,A,A,804,I,0,2182059,NULL,NULL,NULL,NULL,NULL,NULL,SME,NULL,2650,NULL,NULL,20140820,20140801,NULL,NULL,NULL,NULL,VRP,2738,COMP,21,Manufacturing,"Pulp, Paper and Converted Paper Product Manufacturing","Pulp, Paper and Paperboard Manufacturing","B,BN,CO,G,L,SH,SL,SO,WA",Griffith,NULL,1,0
D261,0,0,0,0,V,30,0,0,73456600,WMA,Mid Market,ME2,WPO,EDGEWATER,6027,2021-06-10,2021-06-01,WA,C,A,170,I,0,3664369,2021-09-17,NULL,NULL,2021-09-01,NULL,NULL,Mid Market,WPZ1,6809,NULL,NULL,20210610,20210601,20210917,20210901,NULL,NULL,VRP,6016,STA,4,"Electricity, Gas, Water and Waste Services",Electricity Supply,Electricity Generation,EXEMPT,Malaga,NULL,NULL,0
A011,1,1,1,1,E,14,1,0,13781511,QBU,Inside Sales,MEO,GEN,WELCOME CREEK,4670,2016-01-15,2016-01-01,QLD,A,D,701,I,0,3940081,NULL,NULL,NULL,NULL,NULL,NULL,Inside Sales,NULL,4670,NULL,NULL,20160115,20160101,NULL,NULL,NULL,NULL,VRP,4283,GEN,15,"Agriculture, Forestry and Fishing",Agriculture,Nursery and Floriculture Production,"B,BN,CO,G,L,SH,SL,SO,WA",Bundaberg,NULL,0,0
H451,0,0,0,1,N,0,0,0,48964173,SSW,Mid Market,W2O,GEN,SHEIDOW PARK,5158,2020-01-20,2020-01-01,SA,C,ST,360,I,0,463600,2020-09-18,NULL,NULL,2020-09-01,NULL,NULL,Mid Market,NULL,5158,NULL,NULL,20200120,20200101,20200918,20200901,NULL,NULL,VRP,5500,GEN,10,Accommodation and Food Services,Food and Beverage Services,"Cafes, Restaurants and Takeaway Food Services",NULL,Southern Adelaide Welland,NULL,NULL,0
R900,1,1,1,1,N,14,1,0,49017476,SPA,Inside Sales,MEI,GEN,PORT ADELAIDE,5015,2021-02-11,2021-02-01,SA,A,D,360,I,0,2399031,NULL,NULL,NULL,NULL,NULL,NULL,Inside Sales,NULL,5015,NULL,NULL,20210211,20210201,NULL,NULL,NULL,NULL,VRP,1354,GEN,10,Arts and Recreation Services,Creative and Performing Arts Activities,Creative and Performing Arts Activities,"B,BN,CO,G,L,P,SH,SL,SO,WA",Port Adelaide,NULL,1,0
NULL,0,0,0,1,V,30,0,0,49004326,SSW,SME,M4O,N51,WALKERVILLE,5081,2020-10-26,2020-10-01,SA,C,T,360,I,0,2385286,2020-11-24,NULL,NULL,2020-11-01,NULL,NULL,SME,NULL,5039,NULL,NULL,20201026,20201001,20201124,20201101,NULL,NULL,VRP,5220,GEN,10,NULL,NULL,NULL,NULL,Southern Adelaide Welland,NULL,NULL,0
Q852,1,1,1,1,N,14,1,0,76200394,VNP,Inside Sales,MEN,GEN,MOUNT MARTHA,3934,2020-08-03,2020-08-01,VIC,A,D,347,I,0,665678,NULL,NULL,NULL,NULL,NULL,NULL,Inside Sales,NULL,3934,NULL,NULL,20200803,20200801,NULL,NULL,NULL,NULL,VRP,1354,GEN,9,Health Care and Social Assistance,Medical and Other Health Care Services,Pathology and Diagnostic Imaging Services,",B,BN,CO,G,L,SH,SL,SO,WA,",Nepean Waste,NULL,1,0
E301,0,0,0,0,A,NULL,0,0,18318471,QGB,SME,MEO,GEN,FORTITUDE VALLEY,4006,2017-07-13,2017-07-01,QLD,C,T,110,I,0,59153,2018-04-11,NULL,NULL,2018-04-01,NULL,NULL,SME,FUSCEX,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,VRP,NULL,NULL,1,Construction,Building Construction,Residential Building Construction,NULL,X/ Green Bins Industrial,NULL,NULL,0
G400,0,0,0,0,T,30,0,0,13774908,QCA,National,WNQ,WPT,BEERWAH,4519,2014-12-17,2014-12-01,QLD,C,INP,701,I,0,499623,2019-10-01,NULL,NULL,2019-10-01,NULL,NULL,National,NULL,4014,NULL,NULL,20141217,20141201,20191001,20191001,NULL,NULL,VRP,1500,NAT,15,Retail Trade,Fuel Retailing,Fuel Retailing,NULL,Caloundra,2298,NULL,0
Q871,1,1,0,1,C,14,1,0,48715549,SRP,SME,MEI,RPC,RENMARK,5341,2012-08-08,2012-08-01,SA,A,A,360,I,0,1045545,NULL,NULL,NULL,NULL,NULL,NULL,SME,NULL,5000,NULL,NULL,20120808,20120801,NULL,NULL,NULL,NULL,VRP,5223,GEN,10,Health Care and Social Assistance,Social Assistance Services,Child Care Services,"B,BN,CO,G,L,P,SH,SL,SO,WA",Renmark Paringa Council,NULL,0,0
